PaperID,NSF_Award_Number,Type,Diff_ZScore,AwardNumber,DOI,DocType,Year,Date,JournalID,ConferenceSeriesID,Citation_Count,C10,Reference_Count,C5,Team_Size,Institution_Count,Disruption,Atyp_10pct_Z,Atyp_Pairs,Atyp_Median_Z,SB_B,SB_T,Patent_Count,Newsfeed_Count,Tweet_Count,NCT_Count,NIH_Count,NSF_Count,WSB_mu,WSB_sigma,WSB_Cinf,JournalTitle,PaperTitle,BookTitle,Publisher,Volume,Issue,FirstPage,LastPage,OriginalVenue,FamilyID,RetractionType
3158811267,NSF-1922658,First,NA,1922658,,Conference,2021,3/18/21,NA,2622962978,3,NA,39,NA,5,3,-1.95E-05,NA,NA,NA,NA,NA,0,0,0,0,0,3,NA,NA,NA,NA,Fast Adaptation with Linearized Neural Networks,AISTATS,PMLR,NA,NA,2737,2745,international conference on artificial intelligence and statistics,3158811267,
3158958113,NSF-1545399,First,NA,1545399,10.1021/ACSAMI.1C03722,Journal,2021,5/3/21,164001016,NA,2,NA,70,NA,11,2,0.000123977,-7.870511211,674,144.6104918,0,0,0,0,9,0,0,2,NA,NA,NA,ACS Applied Materials & Interfaces,Memristive Behavior of Mixed Oxide Nanocrystal Assemblies.,,American Chemical Society (ACS),13,18,21635,21644,ACS Applied Materials & Interfaces,NA,
3159006333,NSF-1735225,First,NA,1735225,10.3758/S13414-021-02317-X,Journal,2021,5/4/21,173952958,NA,0,NA,45,NA,4,2,NA,-0.081072679,240,281.1316148,NA,NA,0,0,2,0,0,1,NA,NA,NA,Attention Perception & Psychophysics,Listener expectations and the perceptual accommodation of talker variability: A pre-registered replication.,,Springer US,83,6,2367,2376,Attention Perception & Psychophysics,NA,
3159015320,NSF-1922694,First,NA,1922694,10.3390/MEMBRANES11050309,,2021,4/23/21,NA,NA,6,NA,0,NA,4,2,NA,NA,NA,NA,NA,NA,0,0,8,0,0,3,NA,NA,NA,NA,Polymers and Solvents Used in Membrane Fabrication: A Review Focusing on Sustainable Membrane Development.,,Multidisciplinary Digital Publishing Institute,11,5,309,,Membranes,NA,
3159263874,NSF-1922758,First,NA,1922758,10.1175/JCLI-D-20-0878.1,Journal,2021,5/3/21,80591372,NA,0,NA,41,NA,5,2,NA,18.32830216,98,659.3443979,NA,NA,0,0,2,0,0,1,NA,NA,NA,Journal of Climate,Skillful Subseasonal Prediction of U.S. Extreme Warm Days and Standardized Precipitation Index in Boreal Summer,,American Meteorological Society,34,14,5887,5898,Journal of Climate,NA,
3159273858,NSF-1633631,First,NA,1633631,10.1371/JOURNAL.PONE.0249624,Journal,2021,4/27/21,202381698,NA,1,NA,42,NA,2,1,-5.04E-05,-7.085602777,231,5.659099474,NA,NA,0,0,0,0,0,1,NA,NA,NA,PLOS ONE,Graph diffusion distance: Properties and efficient computation.,,Public Library of Science,16,4,,,PLOS ONE,NA,
3159366962,NSF-1828910,First,NA,1828910,10.1088/1748-9326/ABFA4E,Journal,2021,5/11/21,139338987,NA,0,NA,102,NA,13,5,NA,-8.622572367,1494,27.17668695,NA,NA,0,0,8,0,0,1,NA,NA,NA,Environmental Research Letters,Aligning agri-environmental subsidies and environmental needs: a comparative analysis between the US and EU,,IOP Publishing,16,5,054067,,Environmental Research Letters,NA,
3159440165,NSF-1450006,First,NA,1450006,10.1785/0120200352,Journal,2021,6/1/21,59098468,NA,0,NA,50,NA,3,2,NA,26.33587253,75,526.6731662,NA,NA,0,0,7,0,0,1,NA,NA,NA,Bulletin of the Seismological Society of America,Detections of directional dynamic triggering in intraplate regions of the united states,,GeoScienceWorld,111,3,1455,1472,Bulletin of the Seismological Society of America,NA,
3159541068,NSF-1735095,First,NA,1735095,10.1177/20539517211013861,Journal,2021,5/5/21,2736409588,NA,21,NA,61,NA,7,2,-0.001556207,-39.7504468,570,0.684200049,0,0,0,1,51,0,0,1,NA,NA,NA,Big Data & Society,The COVID-19 Infodemic: Twitter versus Facebook,,"SAGE PublicationsSage UK: London, England",8,1,2.05395E+14,2.05395E+14,Big Data & Society,3159541068,
3159584340,NSF-1922658,First,NA,1922658,,Conference,2021,3/18/21,NA,2622962978,2,NA,35,NA,4,2,-3.80E-05,NA,NA,NA,NA,NA,0,0,0,0,0,3,NA,NA,NA,NA,Kernel Interpolation for Scalable Online Gaussian Processes,AISTATS,PMLR,NA,NA,3133,3141,international conference on artificial intelligence and statistics,3159584340,
3159694697,NSF-1828571,First,NA,1828571,10.1115/ICNMM2020-1091,,2020,10/12/20,NA,NA,0,NA,14,NA,2,1,NA,NA,NA,NA,NA,NA,0,0,0,0,0,2,NA,NA,NA,NA,Contact Line Pinning and Depinning Prior to Rupture of an Evaporating Droplet in a Simulated Soil Pore,,American Society of Mechanical Engineers Digital Collection,NA,NA,,,"ASME 2020 18th International Conference on Nanochannels, Microchannels, and Minichannels collocated with the ASME 2020 Heat Transfer Summer Conference and the ASME 2020 Fluids Engineering Division Summer Meeting",NA,
3159768167,NSF-1735362,First,NA,1735362,10.1674/0003-0031-185.2.241,Journal,2021,4/28/21,132624429,NA,0,NA,28,NA,4,1,NA,16.94878536,110,129.8688003,NA,NA,0,0,16,0,0,1,NA,NA,NA,American Midland Naturalist,Roost Use and Movements of Northern Long-Eared Bats in a Southeast Nebraska Agricultural Landscape,,University of Notre Dame,185,2,241,248,American Midland Naturalist,NA,
3160025686,NSF-1633587,First,NA,1633587,10.1063/5.0048820,Journal,2021,5/19/21,187991544,NA,0,NA,35,NA,8,2,NA,13.62500464,110,197.0890676,NA,NA,0,0,0,0,0,1,NA,NA,NA,Journal of Applied Physics,Native oxide reconstructions on AlN and GaN (0001) surfaces,,AIP Publishing LLCAIP Publishing,129,19,195304,,Journal of Applied Physics,NA,
3160047583,NSF-1735225,First,NA,1735225,10.3389/FCOMM.2021.691225,Journal,2021,1/26/21,2596093566,NA,0,NA,14,NA,2,NA,NA,38.70595039,47,190.5893507,NA,NA,0,0,8,0,0,2,NA,NA,NA,Frontiers in Communication,Individual Differences in the Use of Acoustic-Phonetic Versus Lexical Cues for Speech Perception,,OSF,6,NA,,,Frontiers in Communication,NA,
3160611458,NSF-1449785,First,NA,1449785,10.1021/ACS.JCTC.1C00118,Journal,2021,5/10/21,189701308,NA,2,NA,62,NA,14,7,0,-17.82680688,264,92.7669127,0,0,0,0,13,0,0,4,NA,NA,NA,Journal of Chemical Theory and Computation,"Recent Advances for Improving the Accuracy, Transferability, and Efficiency of Reactive Force Fields.",,American Chemical Society,17,6,3237,3251,Journal of Chemical Theory and Computation,NA,
3160711114,NSF-1144616,Crossref,NA,1144616,10.1007/S11120-021-00834-2,Journal,2021,5/22/21,88471346,NA,0,NA,35,NA,7,1,NA,18.20672225,180,299.4133974,NA,NA,0,0,0,0,0,2,NA,NA,NA,Photosynthesis Research,Photoelectrochemistry of metalloporphyrin-modified GaP semiconductors,,Springer Netherlands,NA,NA,1,10,Photosynthesis Research,NA,
3160789623,NSF-1633216,Crossref,NA,1633216,10.1039/D1SC01050F,Journal,2021,6/23/21,184645833,NA,2,NA,27,NA,4,1,-2.40E-05,-23.9368405,212,9.148053132,0,0,0,0,20,0,0,2,NA,NA,NA,Chemical Science,Attention-based generative models for de novo molecular design,,The Royal Society of Chemistry,12,24,8362,8372,Chemical Science,NA,
3160805105,NSF-1633831,First,NA,1633831,10.1155/2021/6697819,Journal,2021,5/19/21,134155688,NA,0,NA,27,NA,3,2,NA,-15.50255168,126,28.32090211,NA,NA,0,0,0,0,0,1,NA,NA,NA,Geofluids,Investigating Fracture Network Deformation Using Noble Gas Release,,Hindawi Limited,2021,NA,1,16,Geofluids,NA,
3160858825,NSF-1425989,Crossref,NA,1425989,10.1029/2021JC017173,Journal,2021,6/1/21,207178839,NA,0,NA,34,NA,3,2,NA,57.4248628,127,459.3455648,NA,NA,0,0,0,0,0,3,NA,NA,NA,Journal of Geophysical Research,"The Impact of Southern Ocean Ekman Pumping, Heat and Freshwater Flux Variability on Intermediate and Mode Water Export in CMIP Models: Present and Future Scenarios",,"John Wiley & Sons, Ltd",126,6,,,Journal of Geophysical Research,NA,
3160871404,NSF-1565215,First,NA,1565215,10.1145/3449043,Journal,2021,5/10/21,26056741,NA,0,NA,25,NA,3,2,NA,121.9386611,8,290.0478777,NA,NA,0,0,0,0,0,10,NA,NA,NA,ACM Transactions on Architecture and Code Optimization,Decreasing the Miss Rate and Eliminating the Performance Penalty of a Data Filter Cache,,"ACMPUB27New York, NY, USA",18,3,1,22,ACM Transactions on Architecture and Code Optimization,NA,
3160906590,NSF-1922649,First,NA,1922649,10.1021/ACSSUSCHEMENG.1C02741,Journal,2021,5/10/21,2502047864,NA,1,NA,15,NA,4,4,-0.000551268,-58.58682522,38,35.1789052,0,0,0,0,0,0,0,1,NA,NA,NA,ACS Sustainable Chemistry & Engineering,Can Artificial Intelligence and Machine Learning Be Used to Accelerate Sustainable Chemistry and Engineering,,American Chemical Society (ACS),9,18,6126,6129,ACS Sustainable Chemistry & Engineering,NA,
3160956432,NSF-1545433,First,NA,1545433,10.3201/EID2706.203850,Journal,2021,6/1/21,189281586,NA,2,NA,46,NA,4,NA,-0.000463714,-13.44307074,361,117.1068272,0,0,0,0,10,0,0,1,NA,NA,NA,Emerging Infectious Diseases,"Pertactin-Deficient Bordetella pertussis, Vaccine-Driven Evolution, and Reemergence of Pertussis.",,Centers for Disease Control and Prevention (CDC),27,6,1561,1566,Emerging Infectious Diseases,NA,
3161030541,NSF-2021693,First,NA,2021693,10.1007/S10584-021-03105-0,Journal,2021,5/1/21,204799461,NA,0,NA,20,NA,2,1,NA,-44.26905079,107,37.94408868,NA,NA,0,0,6,0,0,3,NA,NA,NA,Climatic Change,Uncertainty analysis of the future cost of wind energy on climate change mitigation,,Springer Netherlands,166,1,1,17,Climatic Change,NA,
3161030541,NSF-1068864,Crossref,NA,1068864,10.1007/S10584-021-03105-0,Journal,2021,5/1/21,204799461,NA,0,NA,20,NA,2,1,NA,-44.26905079,107,37.94408868,NA,NA,0,0,6,0,0,3,NA,NA,NA,Climatic Change,Uncertainty analysis of the future cost of wind energy on climate change mitigation,,Springer Netherlands,166,1,1,17,Climatic Change,NA,
3161055804,NSF-1829008,First,NA,1829008,10.1080/09544828.2021.1922616,Journal,2021,5/7/21,2912548,NA,1,NA,27,NA,5,1,2.01738990094616e-05,-14.72244878,60,6.112608185,0,0,0,0,1,0,0,1,NA,NA,NA,Journal of Engineering Design,Exploring graduate students’ collaborative problem-solving in engineering design tasks,,Informa UK Limited,32,9,496,516,Journal of Engineering Design,NA,
3161137662,NSF-1633756,Crossref,NA,1633756,10.3390/SU13105413,Journal,2021,5/12/21,10134376,NA,0,NA,39,NA,3,NA,NA,-0.628996977,323,9.217458351,NA,NA,0,0,5,0,0,1,NA,NA,NA,Sustainability,(Re-)Defining Permaculture: Perspectives of Permaculture Teachers and Practitioners across the United States,,Multidisciplinary Digital Publishing Institute,13,10,5413,,Sustainability,NA,
3161216098,NSF-1829008,First,NA,1829008,10.1016/J.JMSY.2021.04.009,Journal,2021,4/1/21,201698446,NA,1,NA,24,NA,5,1,-0.001324503,-37.73745021,135,0.47102273,0,0,0,0,0,0,0,1,NA,NA,NA,Journal of Manufacturing Systems,Parametrization of manual work in automotive assembly for wearable force sensing,,Elsevier,59,NA,686,700,Journal of Manufacturing Systems,NA,
3161218772,NSF-1545481,First,NA,1545481,10.31234/OSF.IO/NZ6C8,,2020,2/13/20,NA,NA,1,NA,0,NA,4,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,"Stress Allostasis in Substance Use Disorder: Promise, Progress, and Emerging Priorities",,,NA,NA,,,,NA,
3161533838,NSF-1922591,First,NA,1922591,10.1109/ICASSP39728.2021.9413915,Conference,2021,6/6/21,NA,1121227772,4,NA,21,NA,2,1,0,NA,NA,NA,NA,NA,0,0,0,0,0,2,NA,NA,NA,NA,Don’t Look Back: An Online Beat Tracking Method Using RNN and Enhanced Particle Filtering,ICASSP,IEEE,NA,NA,236,240,international conference on acoustics speech and signal processing,3161533838,
3161550517,NSF-1922658,First,NA,1922658,10.1038/S41746-021-00453-0,,2021,5/12/21,NA,NA,18,NA,70,NA,20,3,-2.86E-05,NA,NA,NA,NA,NA,0,0,58,0,0,2,NA,NA,NA,NA,An artificial intelligence system for predicting the deterioration of COVID-19 patients in the emergency department,,Nature Publishing Group,4,1,80,80,npj Digital Medicine,3161550517,
3161618575,NSF-1735095,Crossref,NA,1735095,10.1073/PNAS.2109380118,Journal,2021,11/16/21,125754415,NA,3,NA,90,NA,4,2,-7.01E-05,-26.31686492,541,34.05181963,NA,NA,0,0,55,0,0,2,NA,NA,NA,Proceedings of the National Academy of Sciences of the United States of America,Modular origins of high-amplitude cofluctuations in fine-scale functional connectivity dynamics,,Proceedings of the National Academy of Sciences,118,46,,,Proceedings of the National Academy of Sciences of the United States of America,NA,
3161734699,NSF-1633516,Crossref,NA,1633516,10.1364/OE.424256,Journal,2021,6/7/21,178776955,NA,0,NA,17,NA,3,1,NA,302.1733869,30,1039.785787,NA,NA,0,0,0,0,0,2,NA,NA,NA,Optics Express,Converting noise into solitons: optical self-organization through intermodal nonlinearity,,Optical Society of America,29,12,18315,18324,Optics Express,NA,
3161794458,NSF-1565562,Crossref,NA,1565562,10.1109/ACCESS.2021.3077498,Journal,2021,5/4/21,2485537415,NA,4,NA,37,NA,5,3,-1.59E-05,4.071511362,64,32.62183091,0,0,0,0,0,0,0,4,NA,NA,NA,IEEE Access,Recurrent Neural Networks Based Online Behavioural Malware Detection Techniques for Cloud Infrastructure,,IEEE,9,NA,68066,68080,IEEE Access,NA,
3161798287,NSF-1545341,Second,1.1166104,1545341,,Journal,2021,3/31/21,142940729,NA,0,NA,0,NA,11,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,Journal of Higher Education Outreach and Engagement,"Graduate Scholars Leadership, Engagement, And Development: Initial Design, Implementation, and Lessons Learned",,,25,1,,,Journal of Higher Education Outreach and Engagement,NA,
3161808614,NSF-1632976,First,NA,1632976,10.1063/5.0048050,Journal,2021,5/13/21,187806540,NA,5,NA,37,NA,6,2,-0.00012025,-19.88908543,194,14.20892495,0,0,0,0,0,0,0,1,NA,NA,NA,Chaos,Using data assimilation to train a hybrid forecast system that combines machine-learning and knowledge-based components,,AIP Publishing LLC AIP Publishing,31,5,053114,053114,Chaos,3161808614,
3162052924,NSF-1922591,First,NA,1922591,10.1109/ICASSP39728.2021.9413652,Conference,2021,6/6/21,NA,1121227772,8,NA,22,NA,3,1,-0.000955718,NA,NA,NA,NA,NA,0,0,0,0,0,2,NA,NA,NA,NA,Ultrasound Elasticity Imaging Using Physics-Based Models and Learning-Based Plug-and-Play Priors,ICASSP,IEEE,NA,NA,1165,1169,international conference on acoustics speech and signal processing,3162052924,
3162152599,NSF-1144399,First,NA,1144399,10.1037/XLM0000945,Journal,2021,4/1/21,18666220,NA,1,NA,0,NA,3,1,NA,NA,NA,NA,0,0,0,0,0,0,0,3,NA,NA,NA,"Journal of Experimental Psychology: Learning, Memory and Cognition",Boosting lexical support does not enhance lexically guided perceptual learning.,,American Psychological Association (APA),47,4,685,704,"Journal of Experimental Psychology: Learning, Memory and Cognition",NA,
3162152599,NSF-1735225,First,NA,1735225,10.1037/XLM0000945,Journal,2021,4/1/21,18666220,NA,1,NA,0,NA,3,1,NA,NA,NA,NA,0,0,0,0,0,0,0,3,NA,NA,NA,"Journal of Experimental Psychology: Learning, Memory and Cognition",Boosting lexical support does not enhance lexically guided perceptual learning.,,American Psychological Association (APA),47,4,685,704,"Journal of Experimental Psychology: Learning, Memory and Cognition",NA,
3162268487,NSF-1829008,First,NA,1829008,10.1016/J.CHB.2021.106852,Journal,2021,9/1/21,204030396,NA,2,NA,69,NA,5,2,-0.000139714,-1.463351543,360,35.59871763,NA,NA,0,0,0,0,0,1,NA,NA,NA,Computers in Human Behavior,What Happens When Humans Believe Their Teammate is an AI? An Investigation into Humans Teaming with Autonomy,,Pergamon,122,NA,106852,,Computers in Human Behavior,NA,
3162280688,NSF-1633216,Crossref,NA,1633216,10.1021/ACSNANO.1C00394,Journal,2021,5/10/21,145476921,NA,0,NA,100,NA,5,1,NA,-38.92993971,1909,27.60431205,NA,NA,0,0,19,0,0,2,NA,NA,NA,ACS Nano,Multiple Particle Tracking Detects Changes in Brain Extracellular Matrix and Predicts Neurodevelopmental Age.,,American Chemical Society,15,5,8559,8573,ACS Nano,NA,
3162368381,NSF-1922697,First,NA,1922697,10.1044/2021_JSLHR-20-00196,Journal,2021,5/18/21,110744938,NA,0,NA,63,NA,16,4,NA,2.42046096,503,68.69014256,NA,NA,0,1,9,0,0,1,NA,NA,NA,Journal of Speech Language and Hearing Research,Sensory Responsiveness Is Linked With Communication in Infant Siblings of Children With and Without Autism,,American Speech-Language-Hearing Association,64,6,1964,1976,Journal of Speech Language and Hearing Research,NA,
3162455880,NSF-1144616,Crossref,NA,1144616,10.3390/SCI3020024,Journal,2021,5/10/21,169320561,NA,3,NA,61,NA,1,NA,6.71862402579952e-05,-10.41444505,934,3.100868365,0,0,0,0,5,0,0,1,NA,NA,NA,Scientia Forestalis,COP and the Cloth: Quantitatively and Normatively Assessing Religious NGO Participation at the Conference of Parties to the United Nations Framework Convention on Climate Change,,Multidisciplinary Digital Publishing Institute,3,2,24,,Scientia Forestalis,3162455880,
3162571908,NSF-1545399,First,NA,1545399,10.1021/ACS.MACROMOL.1C00397,Journal,2021,6/8/21,177196338,NA,2,NA,78,NA,6,1,-8.84E-05,-25.37839557,790,70.04150337,0,0,0,0,7,0,0,2,NA,NA,NA,Macromolecules,Electrospinning Fibers from Oligomeric Complex Coacervates: No Chain Entanglements Needed,,American Chemical Society (ACS),54,11,5033,5042,Macromolecules,NA,
3162572246,NSF-1633722,First,NA,1633722,10.1111/EJN.15314,Journal,2021,7/1/21,171130801,NA,1,NA,78,NA,3,3,-1.23E-05,9.289751946,1096,159.4549305,NA,NA,0,0,0,0,0,1,NA,NA,NA,European Journal of Neuroscience,Modality-specific frequency band activity during neural entrainment to auditory and visual rhythms.,,"John Wiley & Sons, Ltd",54,2,4649,4669,European Journal of Neuroscience,3162572246,
3162637784,NSF-1545404,Second,0.318119493,1545404,10.22318/ICLS2020.398,Conference,2020,6/30/20,NA,2754602532,1,NA,0,NA,14,7,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,Interdisciplinary Learning in Undergraduate and Graduate Education: Conceptualizations and Empirical Accounts,ICLS,International Society of the Learning Sciences (ISLS),NA,NA,398,405,international conference of learning sciences,NA,
3162665609,NSF-1144901,Crossref,NA,1144901,10.1039/D1SC03114G,Journal,2021,8/2/21,184645833,NA,1,NA,70,NA,7,2,-0.000206569,-19.9672584,834,78.38437899,0,0,0,0,29,0,0,2,NA,NA,NA,Chemical Science,Coumarin luciferins and mutant luciferases for robust multi-component bioluminescence imaging,,Royal Society of Chemistry,12,35,11684,11691,Chemical Science,NA,
3162969019,NSF-1545433,First,NA,1545433,10.1111/ZPH.12846,Journal,2021,5/20/21,46899502,NA,1,NA,48,NA,3,1,-3.04E-05,-28.5700099,535,6.679305373,0,0,0,0,8,0,0,1,NA,NA,NA,Zoonoses and Public Health,Spillover of zoonotic pathogens: A review of reviews.,,"John Wiley & Sons, Ltd",68,6,563,577,Zoonoses and Public Health,NA,
3163101324,NSF-1545261,First,NA,1545261,10.1894/0038-4909-65.1.34,Journal,2021,5/10/21,193249117,NA,0,NA,37,NA,5,3,NA,9.094787438,333,163.6889989,NA,NA,0,0,0,0,0,1,NA,NA,NA,Southwestern Naturalist,"WINTERING HABITAT ASSOCIATIONS OF A DECLINING GRASSLAND BIRD, THE SPRAGUE'S PIPIT (ANTHUS SPRAGUEII)",,Southwestern Association of Naturalists,65,1,34,44,Southwestern Naturalist,NA,
3163210105,NSF-1735095,First,NA,1735095,10.1080/0092623X.2021.1923598,Journal,2021,5/14/21,114289926,NA,1,NA,95,NA,4,2,-4.84E-05,-3.651466317,1005,28.73655491,0,0,0,4,58,0,0,1,NA,NA,NA,Journal of Sex & Marital Therapy,"Pornography Use, Two Forms of Dehumanization, and Sexual Aggression: Attitudes vs. Behaviors",,Routledge,47,6,571,590,Journal of Sex & Marital Therapy,NA,
3163247164,NSF-1922642,First,NA,1922642,10.1016/J.CELL.2021.04.024,Journal,2021,6/10/21,110447773,NA,10,NA,131,NA,31,9,-2.46E-05,5.979322293,1619,121.0059374,0,0,0,2,228,0,0,4,NA,NA,NA,Cell,"Innovation, conservation, and repurposing of gene function in root cell type development",,Elsevier,184,12,5070,,Cell,NA,
3163589439,NSF-1735225,First,NA,1735225,10.3390/E23050614,Journal,2021,5/15/21,195231649,NA,1,NA,42,NA,5,2,-6.64E-05,-24.73545298,467,6.459665063,0,0,0,0,1,0,0,1,NA,NA,NA,Entropy,Functional Interdependence in Coupled Dissipative Structures: Physical Foundations of Biological Coordination.,,Multidisciplinary Digital Publishing Institute,23,5,614,,Entropy,NA,
3163802461,NSF-1069157,Crossref,NA,1069157,10.1007/S10533-021-00810-X,Journal,2021,5/18/21,195102351,NA,3,NA,71,NA,3,2,-1.74E-05,-1.367656661,478,200.2995573,0,0,0,0,0,0,0,1,NA,NA,NA,Biogeochemistry,Mycorrhizal type effects on leaf litter decomposition depend on litter quality and environmental context,,Springer International Publishing,155,1,21,38,Biogeochemistry,NA,
3163859303,NSF-1926209,First,NA,1926209,10.1145/3411764.3445277,Conference,2021,5/6/21,NA,1163450153,3,NA,22,NA,3,1,-0.000363328,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,The Burden of Survival: How Doctoral Students in Computing Bridge the Chasm of Inaccessibility,CHI,ACM,NA,NA,,,human factors in computing systems,NA,
3163985388,NSF-1939268,Crossref,NA,1939268,10.1063/5.0049446,Journal,2021,5/26/21,105243760,NA,0,NA,45,NA,5,1,NA,8.48491394,216,207.8267837,NA,NA,0,0,0,0,0,4,NA,NA,NA,Applied Physics Letters,Uniaxial and biaxial strain engineering in 2D MoS 2 with lithographically patterned thin film stressors,,AIP Publishing LLC AIP Publishing,118,21,213104,,Applied Physics Letters,NA,
3164002700,NSF-1633098,First,NA,1633098,10.1021/ACS.EST.0C08149,Journal,2021,7/20/21,13479253,NA,0,NA,55,NA,5,1,NA,-9.147437447,198,76.73952079,NA,NA,0,0,17,0,0,1,NA,NA,NA,Environmental Science & Technology,Room-to-Room Variability of Airborne Polychlorinated Biphenyls in Schools and the Application of Air Sampling for Targeted Source Evaluation.,,American Chemical Society (ACS),55,14,9460,9468,Environmental Science & Technology,NA,
3164037506,NSF-1250104,Crossref,NA,1250104,10.1371/JOURNAL.PONE.0245634,Journal,2021,6/2/21,202381698,NA,0,NA,34,NA,4,1,NA,-12.89462951,128,257.0591562,NA,NA,0,0,10,0,0,2,NA,NA,NA,PLOS ONE,Rapid fabrication of hydrogel micropatterns by projection stereolithography for studying self-organized developmental patterning.,,Public Library of Science (PLoS),16,6,,,PLOS ONE,3164037506,
